,game_name,game_genres,game_image,game_release_date,game_price,review_text,review_score,language
1726,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,"it's a great game, nice driving experience, ok graphics.

But how on earth do they make the dlc's so expensive for the few content that it gives you ? And honestly it's the worst game if you want to install mods. It's such a hassle, they really have to make that better and lower the dlc prices.",True,english
1727,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,"hit the barriors good game
",True,english
1728,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,Its a good game when u want to become a truck driver,True,english
1729,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,"how long will i play this game: yes (maybe not at the time when im posting this cause its only been like 4 hours but in the future, YES)",True,english
1730,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,challenging and fun,True,english
1731,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,"As with ATS, this is a fun game that allows you to experience as a trucker, this time in Europe.  This is a fun driving game I use to learn various types of equipment and rules that apply in the EU and UK.  As with ATS, I definitely recommend for those wanting to learn a bit the complexities of being a trucker.  It is strictly fun for those real life truckers wanting to just have a bit of fun with others or by themselves.  I highly recommend this one!",True,english
1732,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,"Yahooo! ETS 2 skills driver not worry crazying, so fun!",True,english
1733,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,This is a good truck simulator. There is a good reason why it still retains its player base ever since release. Try it for yourself,True,english
1734,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,Best truck game,True,english
1735,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,Lots of fun to play and travel through all the different countries. Has its own radio and many radio options to add to the experience. Experience trucking from the safety of your home while you explore Europe.,True,english
1736,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,"this is nice geam

",True,english
1737,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,Big truck go vroom,True,english
1738,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,most releastic and releaxing exprince,True,english
1739,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,truck go vroom,True,english
1740,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,real simulator!,True,english
1741,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,nice,True,english
1742,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,]],True,english
1743,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,"Friendly interface, interesting gameplay. Continious improvements. Although, graphics are quite old but good looking.",True,english
1744,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,"Great game, really fun to play, I just wish they would ask before updating as it throws me out.",True,english
1745,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,"good
",True,english
1746,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,Relaxing,True,english
1747,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,Well if you love larping around Europe in an truck and having no life then get euro truck simulator 2.,True,english
1748,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,ok,True,english
1749,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,True,english
1750,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,"Прыехау с рэуйсу, а тут опять у рэйс, возить крупногабаритные арбузы с Ваукавыска в Мадрид
",True,english
1751,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,TRUCKS AND STUF,True,english
1752,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,legend game,True,english
1753,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,"I pirated this game, played it for hours

now I have legitimately, I will again play it for hours and buy the DLCs",True,english
1754,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,perfect game. I love it,True,english
1755,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,check this out,True,english
1756,Euro Truck Simulator 2,"Indie, Simulation",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227300/header.jpg?t=1726766157,2012-10-12,24800.0,...,True,english
1757,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,"When I am stressed about the ten homework assignments due the next day, I play satisfactory and it makes me feel productive. I than stay up until 5:00AM, and go to bed feeling like I got a lot done. Waking up the next day on 1 hour and 45 minutes of sleep, I realize that all my assignments are overdue and I now have a 2.1 GPA. I than grab a rope, head to school and tie a noose around the American flag in my classroom before the teacher gets there and proceed to hang myself.",True,english
1758,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,Yes,True,english
1759,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,this game is perfect for anyone with adhd or autism the ways to organize and route things and the ways you half to manufacture everything si just absolutley satisfying as the name of the game is advertised :3,True,english
1760,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,Better than Drugs,True,english
1761,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,"AN ABSOLUTE GREAT GAME IF YOUR INTO THE MIN/MAX TYPE OF GAMEPLAY, AND ITS ADDICTIVE IN A VERY GOOD WAY. VERY VERY VERY FUN. IVE HAD THE GAME SINCE 2023 AND ITS ONE OF THE ONLY GAMES THAT WAS IN EARLY ACCESS AND THE DEVS ADDED AND FIXED ALOT THROUGHOUT THE MONTHS. ITS WONDERFUL TO SEE THE GAME FINALLY RELEASE 1.0!!!! AND I CANT WAIT TO SINK MORE HOURS INTO THE WORLD.",True,english
1762,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,"1.0 review steam deck:

Playing this on the steam deck with low settings made me realise games don't have to look incredible to be entertaining.

Highly recommend this game if you want to quit everyday life 8/10 please help.",True,english
1763,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,mmmmmm factoruy,True,english
1764,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,Fire Fire Fire Fire Fire Fire Fire I like factory,True,english
1765,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,its a virus and i cant stop playing help i havent seen the sun in 5 days,True,english
1766,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,"I never beat the game in early access, but I was able to play thru the entire 1.0 with a buddy on a dedicated server.  The enhancements of 1.0 are great and the play through was wonderful.  Still a few bugs here and there, probably mainly due to multiplayer.   Thanks to the devs for this great game.",True,english
1767,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,"I have blown way to many hours since the 1.0 release.  If you like addiction, this is for you.",True,english
1768,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,10/10 beans,True,english
1769,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,Recomendo sem piscar os olhos!!,True,english
1770,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,"This game is like heroin, it drops you into a really well designed world and your mission is to turn it into a Gigafactory, but we aren't building electric cars that spy on you, we're building a... space station.... I think? Ada hasn't been fully forthcoming with me, regardless, production must continue",True,english
1771,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,Gh,True,english
1772,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,Factorio in 3D with its own unique quirks and stuff. Very good.,True,english
1773,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,sex,True,english
1774,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,It's more addictive than crack.,True,english
1775,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,gg,True,english
1776,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,"The movement when traversing is some of the best I have seen in any video game, especially once you start getting research completed that assists with it and opens new options, and the factory building is fantastic, the most satisfying I have ever done when you finally get it working right. Its a shame though, how the game feels like it discourages actually exploring or trying new bases in the same game. If you want to find a new place, it can take ages to reach a new biome, and if your new location is not perfect, or set up like the areas when you first start out, it can be just an absolute exercise in frustration to get a new location set up. Not to mention you need to dismantle your main building, and the primary progression building as well if you want to relocate as you can only have one. This probably will not effect many people, but as someone who likes to reset there base without just starting a new game, it is quite disappointing",False,english
1777,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,this game is really confusing at first but once u get the  hang of it it is truly a 5 star game :) very fun lizard doggos are good,True,english
1778,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,"Currently better than unmodded factorio, we'll see after the factorio expansion pack launch. It will still be good though.",True,english
1779,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,the factory must grow.,True,english
1780,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,Wonderful,True,english
1781,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,"One of the best puzzle, complicated, but relaxing game ive played over my life (45 years old). Its a game you cam immerse in a such way you can be 5 hours in front of the screen thinking, creating....and when you check the clock you see you ve been here for hours. Incredible game.",True,english
1782,Satisfactory,"Adventure, Indie, Simulation, Strategy",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/526870/header_alt_assets_2.jpg?t=1727083816,2024-09-10,37800.0,Awesome game! Scratches an itch. Will update this review once I'm a bit deeper.,True,english
